reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0121200000721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0121200000721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными в министерстве дорожного хозяйства и транспорта Ставропольского края экземплярами систем КонсультантПлюс",МИНИСТЕРСТВО ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА СТАВРОПОЛЬСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=697796,"680 984,00 ₽",14.01.2021,27.01.2021,22.01.2021,8890631
0172300000221000001,/epz/order/notice/zk504/view/common-info.html?regNumber=0172300000221000001,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме",Услуги по обновлению установленной справочно-правовой Системы КонсультантПлюс,МЕСТНАЯ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОИЗМАЙЛОВСКОЕ,/epz/organization/view/info.html?organizationId=776457,"287 760,00 ₽",14.01.2021,25.01.2021,25.01.2021,8890631
0121300045721000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0121300045721000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информационному обслуживанию справочно-правовых систем КонсультантПлюс, установленных у заказчика",АДМИНИСТРАЦИЯ МИНЕРАЛОВОДСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=2154166,"317 545,80 ₽",14.01.2021,22.01.2021,22.01.2021,8890631
0114300001921000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0114300001921000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по введении реестра в среде программного продукта на территории Заказчика,"ОРГАН МЕСТНОГО САМОУПРАВЛЕНИЯ  ""АДМИНИСТРАЦИЯ ГОРОДА КАРАБУЛАК""",/epz/organization/view/info.html?organizationId=728753,"312 000,00 ₽",14.01.2021,22.01.2021,22.01.2021,8890631
0114300001921000007,/epz/order/notice/ea44/view/common-info.html?regNumber=0114300001921000007,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по введении реестра в среде программного продукта на территории Заказчика,"ОРГАН МЕСТНОГО САМОУПРАВЛЕНИЯ  ""АДМИНИСТРАЦИЯ ГОРОДА КАРАБУЛАК""",/epz/organization/view/info.html?organizationId=728753,"312 000,00 ₽",14.01.2021,22.01.2021,22.01.2021,8890631
0373200001321000023,/epz/order/notice/ea44/view/common-info.html?regNumber=0373200001321000023,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Электронный аукцион на оказание услуг по сопровождению прикладного программного комплекса ГАИС «Асклепиус» для ГБУЗ «ГКБ им. В.В. Вересаева ДЗМ» в 2021 году,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМЕНИ В.В. ВЕРЕСАЕВА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",/epz/organization/view/info.html?organizationId=712790,"660 216,67 ₽",15.01.2021,25.01.2021,25.01.2021,8890631
0169300011921000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0169300011921000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению автоматизированной системы ""АЦК-Финансы"" для нужд финансового управления администрации Еткульского муниципального района",АДМИНИСТРАЦИЯ ЕТКУЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,/epz/organization/view/info.html?organizationId=673657,"2 008 779,00 ₽",15.01.2021,15.01.2021,25.01.2021,8890631
0175200001721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0175200001721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Информационные услуги с использованием экземпляров систем Консультант Плюс,МИНИСТЕРСТВО КУРОРТОВ И ТУРИЗМА РЕСПУБЛИКИ КРЫМ,/epz/organization/view/info.html?organizationId=2121429,"264 762,30 ₽",15.01.2021,25.01.2021,25.01.2021,8890631
0848300066121000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0848300066121000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по использованию экземпляров справочно-правовой системы «Консультант Плюс» для муниципальных нужд администрации городского округа Солнечногорск,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА СОЛНЕЧНОГОРСК МОСКОВСКОЙ ОБЛАСТИ ""ЗАКУПКИ""",/epz/organization/view/info.html?organizationId=2168258,"2 240 072,66 ₽",15.01.2021,28.01.2021,26.01.2021,8890631
0122300013821000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0122300013821000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс для управления образования, молодежной политики и спорта администрации Амурского муниципального района в 2021 году",АДМИНИСТРАЦИЯ АМУРСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ХАБАРОВСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=614642,"320 607,54 ₽",15.01.2021,26.01.2021,25.01.2021,8890631
0306200005921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0306200005921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными в ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""ОЛОНЕЦКОЕ ЦЕНТРАЛЬНОЕ ЛЕСНИЧЕСТВО""  экземплярами Систем КонсультантПлюс","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""ОЛОНЕЦКОЕ ЦЕНТРАЛЬНОЕ ЛЕСНИЧЕСТВО""",/epz/organization/view/info.html?organizationId=712492,"100 668,15 ₽",15.01.2021,25.01.2021,25.01.2021,8890631
0162200023421000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0162200023421000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по техническому сопровождению программы для ЭВМ – ""Автоматизированная система управления Жилищная инспекция""",ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЖИЛИЩНОГО И СТРОИТЕЛЬНОГО НАДЗОРА СВЕРДЛОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=816720,"500 000,00 ₽",15.01.2021,01.02.2021,29.01.2021,8890631
0162200023421000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0162200023421000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными у заказчика экземплярами Систем КонсультантПлюс",ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЖИЛИЩНОГО И СТРОИТЕЛЬНОГО НАДЗОРА СВЕРДЛОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=816720,"814 000,00 ₽",15.01.2021,03.02.2021,29.01.2021,8890631
0369200000621000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0369200000621000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению и технической поддержке  программных продуктов, 
входящих в состав программно-технологического комплекса «Система обработки информации службы занятости населения» (ПТК «СОИ  СЗН»)",ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ КУСИНСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=774842,"100 387,67 ₽",15.01.2021,25.01.2021,25.01.2021,8890631
0372200098121000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0372200098121000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению информационно-аналитической системы «МедАналитика. ОМС» в 2021 году,"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №97""",/epz/organization/view/info.html?organizationId=673047,"156 933,37 ₽",15.01.2021,25.01.2021,25.01.2021,8890631
0848300051621000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0848300051621000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по техническому и консультационно-методологическому сопровождению системы автоматизации бухгалтерского учета,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК"" РАМЕНСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ",/epz/organization/view/info.html?organizationId=2153087,"163 434,60 ₽",15.01.2021,27.01.2021,25.01.2021,8890631
0302300048721000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0302300048721000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по техническому сопровождению АС Бюджет, АС Планирование, УРМ АС Бюджет.","МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО МУНИЦИПАЛЬНЫМ ЗАКУПКАМ АДМИНИСТРАЦИИ Г.УЛАН-УДЭ""",/epz/organization/view/info.html?organizationId=657239,"7 710 515,00 ₽",15.01.2021,26.01.2021,25.01.2021,8890631
0373200099721000009,/epz/order/notice/ea44/view/common-info.html?regNumber=0373200099721000009,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Электронный аукцион на оказание услуг по эксплуатации специализированных информационных систем и ресурсов, программно-технических комплексов для нужд ГБУЗ «Морозовская ДГКБ ДЗМ»","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""МОРОЗОВСКАЯ ДЕТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",/epz/organization/view/info.html?organizationId=699179,"2 863 333,33 ₽",15.01.2021,02.02.2021,25.01.2021,8890631
0318300046721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0318300046721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению и технической поддержке установленного программного продукта АИС ""МКТ -Медицинская организация""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НОВОКУБАНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",/epz/organization/view/info.html?organizationId=696805,"358 500,00 ₽",15.01.2021,28.01.2021,25.01.2021,8890631
