reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0375200052521000019,/epz/order/notice/ea44/view/common-info.html?regNumber=0375200052521000019,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по справочно -информационному обеспечению,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КРЫМ ""СИМФЕРОПОЛЬСКИЙ ЦЕНТР ПАЛЛИАТИВНОЙ МЕДИЦИНСКОЙ ПОМОЩИ""",/epz/organization/view/info.html?organizationId=2148061,"330 610,61 ₽",17.05.2021,28.05.2021,25.05.2021,8890628
0167300030621000015,/epz/order/notice/ea44/view/common-info.html?regNumber=0167300030621000015,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по продлению неисключительных прав, сервисного обслуживания и сопровождения программного продукта ""Парус-Бюджет 7""",АДМИНИСТРАЦИЯ ЗАВОДОУКОВСКОГО ГОРОДСКОГО ОКРУГА,/epz/organization/view/info.html?organizationId=737223,"341 378,00 ₽",04.06.2021,16.06.2021,15.06.2021,8890628
0144200002421000413,/epz/order/notice/ok504/view/common-info.html?regNumber=0144200002421000413,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по внедрению технологии информационного моделирования,КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ КУРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=731078,"4 980 933,00 ₽",02.07.2021,28.07.2021,26.07.2021,8890628
0173100001521000040,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100001521000040,Определение поставщика отменено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Обучение должностных лиц таможенных органов в области информационных технологий,ФЕДЕРАЛЬНАЯ ТАМОЖЕННАЯ СЛУЖБА,/epz/organization/view/info.html?organizationId=669405,"25 267 510,00 ₽",07.07.2021,08.07.2021,29.07.2021,8890628
0173100001521000043,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100001521000043,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Обучение должностных лиц таможенных органов в области информационных технологий,ФЕДЕРАЛЬНАЯ ТАМОЖЕННАЯ СЛУЖБА,/epz/organization/view/info.html?organizationId=669405,"25 267 510,00 ₽",09.07.2021,09.08.2021,02.08.2021,8890628
0301200021121000034,/epz/order/notice/ea44/view/common-info.html?regNumber=0301200021121000034,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Поставка оборудования для учебной лаборатории топливоподающих систем типа Common Rail в целях реализации национального проекта «Образование»,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДУВАНСКИЙ МНОГОПРОФИЛЬНЫЙ КОЛЛЕДЖ,/epz/organization/view/info.html?organizationId=619240,"1 529 860,00 ₽",04.08.2021,12.08.2021,12.08.2021,8890628
0301200021121000038,/epz/order/notice/ea44/view/common-info.html?regNumber=0301200021121000038,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Поставка оборудования для учебной лаборатории топливоподающих систем типа Common Rail в целях реализации национального проекта «Образование»,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДУВАНСКИЙ МНОГОПРОФИЛЬНЫЙ КОЛЛЕДЖ,/epz/organization/view/info.html?organizationId=619240,"1 529 860,00 ₽",16.08.2021,24.08.2021,24.08.2021,8890628
0322200009121000077,/epz/order/notice/zk20/view/common-info.html?regNumber=0322200009121000077,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Услуги по обучению компьютерной грамотности неработающих пенсионеров пожилого возраста (женщины старше 55 лет, мужчины старше 60 лет), проживающих на территории г. Комсомольска-на-Амуре","КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР СОЦИАЛЬНОЙ ПОДДЕРЖКИ НАСЕЛЕНИЯ ПО Г. КОМСОМОЛЬСКУ-НА-АМУРЕ""",/epz/organization/view/info.html?organizationId=619937,"107 200,00 ₽",16.08.2021,24.08.2021,24.08.2021,8890628
0174500001121003360,/epz/order/notice/ea44/view/common-info.html?regNumber=0174500001121003360,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",На оказание консультационно-методических услуг по обучению сотрудников Заказчика работе с лицензионным программным обеспечением ArcGIS в области геоинформационных технологий,ДЕПАРТАМЕНТ УПРАВЛЕНИЯ ДЕЛАМИ ГУБЕРНАТОРА И ПРАВИТЕЛЬСТВА СЕВАСТОПОЛЯ,/epz/organization/view/info.html?organizationId=2276000,"348 000,00 ₽",25.08.2021,02.09.2021,02.09.2021,8890628
0301200021121000039,/epz/order/notice/ea44/view/common-info.html?regNumber=0301200021121000039,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Поставка оборудования для учебной лаборатории топливоподающих систем типа Common Rail в целях реализации национального проекта «Образование»,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДУВАНСКИЙ МНОГОПРОФИЛЬНЫЙ КОЛЛЕДЖ,/epz/organization/view/info.html?organizationId=619240,"1 529 860,00 ₽",25.08.2021,02.09.2021,02.09.2021,8890628
0379400000321000032,/epz/order/notice/ea44/view/common-info.html?regNumber=0379400000321000032,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Компьютерное оборудование, комплектующие к нему, программное обеспечение","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАРАЧАЕВО-ЧЕРКЕССКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ У.Д. АЛИЕВА""",/epz/organization/view/info.html?organizationId=2196493,"995 765,00 ₽",04.09.2021,15.09.2021,13.09.2021,8890628
0379400000321000033,/epz/order/notice/ea44/view/common-info.html?regNumber=0379400000321000033,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Компьютерное оборудование, комплектующие к нему, программное обеспечение","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАРАЧАЕВО-ЧЕРКЕССКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ У.Д. АЛИЕВА""",/epz/organization/view/info.html?organizationId=2196493,"1 966 209,73 ₽",04.09.2021,15.09.2021,13.09.2021,8890628
0173100010521000025,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100010521000025,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по обучению федеральных государственных гражданских служащих Федерального агентства по управлению государственным имуществом по вопросам систем и программному обеспечению,ФЕДЕРАЛЬНОЕ АГЕНТСТВО ПО УПРАВЛЕНИЮ ГОСУДАРСТВЕННЫМ ИМУЩЕСТВОМ,/epz/organization/view/info.html?organizationId=768846,"7 500 000,00 ₽",23.09.2021,26.10.2021,18.10.2021,8890628
0273200000121000024,/epz/order/notice/ea44/view/common-info.html?regNumber=0273200000121000024,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию вычислительной подсистемы Центрального аппаратно-программного комплекса Автоматизированной информационной системы обязательного медицинского страхования города Москвы,МОСКОВСКИЙ ГОРОДСКОЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ,/epz/organization/view/info.html?organizationId=676732,"41 471 802,72 ₽",13.10.2021,24.11.2021,21.10.2021,8890628
0273200000121000025,/epz/order/notice/ea44/view/common-info.html?regNumber=0273200000121000025,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию подсистем спектрального уплотнения каналов и сети хранения данных Центрального аппаратно-программного комплекса Автоматизированной информационной системы обязательного медицинского страхования города Москвы,МОСКОВСКИЙ ГОРОДСКОЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ,/epz/organization/view/info.html?organizationId=676732,"50 457 183,72 ₽",14.10.2021,25.10.2021,22.10.2021,8890628
0373100063321000034,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100063321000034,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по методической поддержке пользователей программного обеспечения «Система оперативного управления «Эталон» ФГКУ Росгранстрой,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ И ЭКСПЛУАТАЦИИ ОБЪЕКТОВ РОСГРАНИЦЫ""",/epz/organization/view/info.html?organizationId=761166,"1 553 333,33 ₽",25.10.2021,10.11.2021,09.11.2021,8890628
0345200008721000171,/epz/order/notice/ea44/view/common-info.html?regNumber=0345200008721000171,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание  комплекса услуг по обеспечению работоспособности (с выполнением контроля технического состояния) и безопасной эксплуатации медицинской техники в 2022 году,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""",/epz/organization/view/info.html?organizationId=790475,"714 471,87 ₽",25.11.2021,03.12.2021,03.12.2021,8890628
0373100119521000214,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100119521000214,Подача заявок,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ТЕРАПИИ И ПРОФИЛАКТИЧЕСКОЙ МЕДИЦИНЫ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",/epz/organization/view/info.html?organizationId=804852,"736 102,44 ₽",26.11.2021,26.11.2021,06.12.2021,8890628
0372100034621000164,/epz/order/notice/ea44/view/common-info.html?regNumber=0372100034621000164,Подача заявок,"44-ФЗ
                                   Электронный аукцион",Техническая поддержка медицинской и лабораторной информационных систем ФГБНУ «НИИ АГиР им. Д.О. Отта»,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ АКУШЕРСТВА, ГИНЕКОЛОГИИ И РЕПРОДУКТОЛОГИИ ИМЕНИ Д.О. ОТТА""",/epz/organization/view/info.html?organizationId=619078,"2 149 992,00 ₽",30.11.2021,30.11.2021,09.12.2021,8890628
