reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0115300000321000004,/epz/order/notice/zk504/view/common-info.html?regNumber=0115300000321000004,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Оказание услуг по сопровождению электронного периодического справочника ""Система Гарант""",АДМИНИСТРАЦИЯ ВУРНАРСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ,/epz/organization/view/info.html?organizationId=617566,"101 400,00 ₽",19.02.2021,15.03.2021,03.03.2021,8890648
0187300014721000094,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300014721000094,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по подготовке и размещению информационных материалов о деятельности органов местного самоуправления Сургутского района в информационно-телекоммуникационной сети Интернет,АДМИНИСТРАЦИЯ СУРГУТСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=712700,"1 250 000,00 ₽",20.02.2021,04.03.2021,03.03.2021,8890648
0187300014721000095,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300014721000095,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по подготовке и размещению информационных материалов о деятельности органов местного самоуправления Сургутского района в информационно-телекоммуникационной сети Интернет,АДМИНИСТРАЦИЯ СУРГУТСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=712700,"1 402 500,00 ₽",20.02.2021,04.03.2021,03.03.2021,8890648
0187300014721000096,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300014721000096,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по подготовке и размещению информационных материалов о деятельности органов местного самоуправления Сургутского района в информационно-телекоммуникационной сети Интернет,АДМИНИСТРАЦИЯ СУРГУТСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=712700,"800 000,00 ₽",20.02.2021,04.03.2021,03.03.2021,8890648
0158200001421000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0158200001421000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Организация работы по сопровождению и развитию портала об инновационной деятельности Ростовской области, в том числе по сопровождению и наполнению Открытого банка инновационных идей Ростовской области",МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РОСТОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=678824,"222 000,00 ₽",24.02.2021,30.03.2021,22.03.2021,8890648
0173100013921000002,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100013921000002,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по сопровождению Корпоративного портала Министерства транспорта Российской Федерации,МИНИСТЕРСТВО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ,/epz/organization/view/info.html?organizationId=746784,"6 000 000,00 ₽",26.02.2021,31.03.2021,23.03.2021,8890648
0336100002121000002,/epz/order/notice/ok504/view/common-info.html?regNumber=0336100002121000002,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по техническому обслуживанию и технической поддержке интернет-портала ФСИН России с его размещением на защищенной хостинговой площадке,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ""",/epz/organization/view/info.html?organizationId=636494,"2 957 269,00 ₽",01.03.2021,26.03.2021,24.03.2021,8890648
0394300078721000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0394300078721000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Содержание сайта в информационно-коммуникационной сети Интернет,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ШЕЛКОВСКАЯ РАЙОННАЯ ГАЗЕТА ""ТЕРСКАЯ НОВЬ""",/epz/organization/view/info.html?organizationId=994585,"400 000,00 ₽",01.03.2021,12.03.2021,09.03.2021,8890648
0394300078721000007,/epz/order/notice/ea44/view/common-info.html?regNumber=0394300078721000007,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по рекламному сопровождению Instagram.,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ШЕЛКОВСКАЯ РАЙОННАЯ ГАЗЕТА ""ТЕРСКАЯ НОВЬ""",/epz/organization/view/info.html?organizationId=994585,"350 000,00 ₽",01.03.2021,12.03.2021,09.03.2021,8890648
0173100013921000003,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100013921000003,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по сопровождению сайта Министерства транспорта Российской Федерации,МИНИСТЕРСТВО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ,/epz/organization/view/info.html?organizationId=746784,"6 000 000,00 ₽",01.03.2021,01.04.2021,24.03.2021,8890648
0848200000521000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0848200000521000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по предоставлению доступа к сервису поиска, отбора и оценки зарегистрированных юридических лиц и индивидуальных предпринимателей, для возможности проведения анализа их финансового состояния и участия в торгово-закупочной деятельности","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКИЙ ОБЛАСТНОЙ ЦЕНТР ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ""",/epz/organization/view/info.html?organizationId=1645647,"1 620 457,20 ₽",01.03.2021,11.03.2021,10.03.2021,8890648
0865200000321000185,/epz/order/notice/ea44/view/common-info.html?regNumber=0865200000321000185,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по продвижению автоматизированной информационной системы ""Инвестиционный портал Томской области""","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК ТОМСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2076878,"491 666,67 ₽",02.03.2021,18.03.2021,15.03.2021,8890648
0132200004321000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0132200004321000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по обслуживанию портала министерства имущественных и земельных отношений Нижегородской области,МИНИСТЕРСТВО ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ НИЖЕГОРОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=2155169,"1 300 000,00 ₽",04.03.2021,17.03.2021,15.03.2021,8890648
0134200012121000015,/epz/order/notice/ea44/view/common-info.html?regNumber=0134200012121000015,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информационному освещению деятельности Законодательного Собрания Иркутской области  посредством подготовки информационных материалов, размещения и распространения  их сетевым изданием.",ЗАКОНОДАТЕЛЬНОЕ СОБРАНИЕ ИРКУТСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=656725,"1 000 320,00 ₽",05.03.2021,18.03.2021,16.03.2021,8890648
0187300014721000165,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300014721000165,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по подготовке и размещению информационных материалов о деятельности органов местного самоуправления Сургутского района в информационно-телекоммуникационной сети Интернет,АДМИНИСТРАЦИЯ СУРГУТСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=712700,"1 250 000,00 ₽",05.03.2021,18.03.2021,17.03.2021,8890648
0845200000621000007,/epz/order/notice/ea44/view/common-info.html?regNumber=0845200000621000007,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию портала ГКУ ЛО «РМЦ»,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""РЕГИОНАЛЬНЫЙ МОНИТОРИНГОВЫЙ ЦЕНТР""",/epz/organization/view/info.html?organizationId=1915699,"696 280,00 ₽",05.03.2021,18.03.2021,15.03.2021,8890648
0111200000921000082,/epz/order/notice/ea44/view/common-info.html?regNumber=0111200000921000082,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Право заключения государственного контракта на оказание услуг по созданию и продвижению контента о туристских возможностях Республики Татарстан через информационные ресурсы портала «Profi.Travel» для нужд Государственного комитета Республики Татарстан по туризму,ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ ТАТАРСТАН ПО ЗАКУПКАМ,/epz/organization/view/info.html?organizationId=611866,"530 500,00 ₽",10.03.2021,26.03.2021,19.03.2021,8890648
0832200000421000009,/epz/order/notice/ea44/view/common-info.html?regNumber=0832200000421000009,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информированию нижегородцев о государственных услугах, предоставляемых органами государственной власти, о реализации проектов, направленных на социально-экономическое развитие Нижегородской области на Интернет-ресурсе информационного агентства или на страницах сетевого издания в сети Интернет в 2021 году","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ПРЕСС-СЛУЖБА ПРАВИТЕЛЬСТВА НИЖЕГОРОДСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=904627,"498 560,00 ₽",11.03.2021,19.03.2021,19.03.2021,8890648
0134200012121000019,/epz/order/notice/ea44/view/common-info.html?regNumber=0134200012121000019,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по обеспечению подготовки, размещения и распространения информационных материалов о деятельности Законодательного Собрания Иркутской области в СМИ",ЗАКОНОДАТЕЛЬНОЕ СОБРАНИЕ ИРКУТСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=656725,"1 000 980,00 ₽",11.03.2021,22.03.2021,19.03.2021,8890648
0311100008321000011,/epz/order/notice/ea44/view/common-info.html?regNumber=0311100008321000011,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по размещению в удаленном хостинге и обеспечению бесперебойного функционирования основных интернет сайтов,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЗАНСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ""",/epz/organization/view/info.html?organizationId=611580,"312 000,00 ₽",11.03.2021,22.03.2021,19.03.2021,8890648
0168500000621000629,/epz/order/notice/ea44/view/common-info.html?regNumber=0168500000621000629,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по сопровождению, технической поддержке и сервисному обслуживанию программы управления Интерактивным порталом службы занятости населения",АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОК УЛЬЯНОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=2264222,"627 000,00 ₽",12.03.2021,24.03.2021,24.03.2021,8890648
0372300001421000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0372300001421000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг с использованием экземпляров Системы КонсультатПлюс,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕННОЙ ОКРУГ ""ЦЕНТР СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕННОЙ ОКРУГ""",/epz/organization/view/info.html?organizationId=870651,"342 000,00 ₽",12.03.2021,23.03.2021,22.03.2021,8890648
0348200033421000030,/epz/order/notice/ea44/view/common-info.html?regNumber=0348200033421000030,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Техническое обслуживание и доработка портала ""ДАР"" в 2022 году","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ МОСКОВСКОЙ ОБЛАСТИ ""БАЛАШИХИНСКИЙ РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ ДЕТЕЙ И ПОДРОСТКОВ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ""РОСИНКА""",/epz/organization/view/info.html?organizationId=774986,"250 000,00 ₽",15.03.2021,29.03.2021,24.03.2021,8890648
0134200012121000022,/epz/order/notice/ea44/view/common-info.html?regNumber=0134200012121000022,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по обеспечению подготовки, размещения и распространения информационных материалов о деятельности Законодательного Собрания Иркутской области в СМИ",ЗАКОНОДАТЕЛЬНОЕ СОБРАНИЕ ИРКУТСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=656725,"999 950,00 ₽",15.03.2021,23.03.2021,23.03.2021,8890648
0122300006121000217,/epz/order/notice/ea44/view/common-info.html?regNumber=0122300006121000217,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Подготовка и размещение материалов на Интернет-ресурсах информационного агентства и предоставлению доступа к информационному ресурсу - электронному архиву материалов СМИ,АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА,/epz/organization/view/info.html?organizationId=712955,"855 229,86 ₽",16.03.2021,25.03.2021,25.03.2021,8890648
0122300006121000219,/epz/order/notice/ea44/view/common-info.html?regNumber=0122300006121000219,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Подготовка и размещение информационных материалов в информационно-телекоммуникационной сети «Интернет», на региональных сайтах Дальневосточного, Сибирского и Южного федеральных округов",АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА,/epz/organization/view/info.html?organizationId=712955,"1 000 000,00 ₽",16.03.2021,25.03.2021,25.03.2021,8890648
0122300006121000222,/epz/order/notice/ea44/view/common-info.html?regNumber=0122300006121000222,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Подготовка и размещение информационных материалов в информационно-телекоммуникационной сети ""Интернет""",АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА,/epz/organization/view/info.html?organizationId=712955,"450 000,00 ₽",16.03.2021,30.03.2021,25.03.2021,8890648
0158200001421000003,/epz/order/notice/ok504/view/common-info.html?regNumber=0158200001421000003,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Сопровождение и модификация портала об инвестиционной деятельности Ростовской области (invest-don.com),МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РОСТОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=678824,"501 300,00 ₽",17.03.2021,08.04.2021,08.04.2021,8890648
