reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0169300024821000001,/epz/order/notice/zk504/view/common-info.html?regNumber=0169300024821000001,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Оказание услуг по сопровождению Электронного периодического справочника ""Система ГАРАНТ"" для нужд финансового управления администрации Красноармейского муниципального района",АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,/epz/organization/view/info.html?organizationId=731251,"127 100,00 ₽",15.01.2021,02.02.2021,26.01.2021,8890640
0332300176221000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0332300176221000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки",АДМИНИСТРАЦИЯ ТОНКИНСКОГО  МУНИЦИПАЛЬНОГО  РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=649062,"2 835 000,00 ₽",15.01.2021,26.01.2021,25.01.2021,8890640
0338200013621000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0338200013621000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению в 2021 году программы для ЭВМ ""Управление мастер-данными организации""","КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ""",/epz/organization/view/info.html?organizationId=2154182,"25 130 000,00 ₽",15.01.2021,26.01.2021,25.01.2021,8890640
0159300034821000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0159300034821000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными на сервер (компьютер) в Администрации муниципального образования - Рыбновский муниципальный район Рязанской области экземплярами Систем КонсультантПлюс",АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - РЫБНОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН РЯЗАНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=677406,"242 832,00 ₽",15.01.2021,28.01.2021,25.01.2021,8890640
0123200001821000001,/epz/order/notice/zk504/view/common-info.html?regNumber=0123200001821000001,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Оказание услуг по информационному сопровождению автоматизированной системы ""Адресная социальная помощь""",МИНИСТЕРСТВО СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ АМУРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=711071,"238 667,00 ₽",15.01.2021,26.01.2021,25.01.2021,8890640
0242100002021000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0242100002021000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по информационному сопровождению деятельности Территориального фонда обязательного медицинского страхования Самарской области,ТЕРРИТОРИАЛЬНЫЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=806633,"540 000,00 ₽",18.01.2021,26.01.2021,26.01.2021,8890640
0858600000321000010,/epz/order/notice/ea44/view/common-info.html?regNumber=0858600000321000010,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОРОЗОВСКОГО РАЙОНА ""УПРАВЛЕНИЕ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ И ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ МОРОЗОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2193941,"127 920,00 ₽",18.01.2021,28.01.2021,27.01.2021,8890640
0319300108821000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0319300108821000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание совместимых информационных услуг с использованием установленных экземпляров Систем КонсультантПлюс для нужд Администрации Дзержинского района,АДМИНИСТРАЦИЯ ДЗЕРЖИНСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=699262,"126 525,30 ₽",18.01.2021,26.01.2021,26.01.2021,8890640
0338200010321000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0338200010321000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ» (информационного продукта вычислительной техники).,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ГОРОДА ПЕТРОПАВЛОВСКА-КАМЧАТСКОГО""",/epz/organization/view/info.html?organizationId=809364,"187 044,00 ₽",18.01.2021,26.01.2021,26.01.2021,8890640
0159300026121000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0159300026121000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг  с установленными (имеющимися) в Администрации Муниципального образования - Ермишинский муниципальный район Рязанской области, экземплярами Систем КонсультантПлюс",АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - ЕРМИШИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН РЯЗАНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=714849,"119 618,95 ₽",18.01.2021,01.02.2021,27.01.2021,8890640
0848300045421000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0848300045421000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Закупка в 2021 году услуг по расширению функционала, сервисному сопровождению и обновлению базы данных программного комплекса МИАС Территориального управления Кубинка Администрации Одинцовского городского округа.","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК"" ОДИНЦОВСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ",/epz/organization/view/info.html?organizationId=2143290,"2 000 000,00 ₽",18.01.2021,01.02.2021,27.01.2021,8890640
0862300043921000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0862300043921000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными в Муниципальном казенном учреждении «Управление по техническому и транспортному обслуживанию Таборинского муниципального района» экземплярами Систем КонсультантПлюс для нужд Контрольного органа Администрации Таборинского муниципального района","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ТЕХНИЧЕСКОМУ И ТРАНСПОРТНОМУ ОБСЛУЖИВАНИЮ ТАБОРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""",/epz/organization/view/info.html?organizationId=2136878,"379 551,36 ₽",18.01.2021,04.02.2021,29.01.2021,8890640
0888500000221000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0888500000221000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по технической поддержке автоматизированной информационной системы многофункциональных центров «Феникс»,"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА""",/epz/organization/view/info.html?organizationId=2242307,"4 000 000,00 ₽",19.01.2021,28.01.2021,27.01.2021,8890640
0169200001021000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0169200001021000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Закупка Услуги по технической поддержке подсистемы обработки медицинских изображений регионального сегмента Единой государственной информационной системы в сфере здравоохранения Челябинской области,МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ ЧЕЛЯБИНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=778631,"4 200 000,00 ₽",19.01.2021,27.01.2021,27.01.2021,8890640
0575600001321000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0575600001321000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по сопровождению Электронного периодического справочника Система ГАРАНТ, содержащей информацию о текущем состоянии законодательства Российской Федерации, путем предоставления в электронном виде по каналам связи посредством телекоммуникационной сети «Интернет» текущих версий специальных информационных массивов","МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ  МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЙ ОКРУГ ДЖАНКОЙ ""ДЖАНКОЙСЕРВИС-ЛЮКС""",/epz/organization/view/info.html?organizationId=2189211,"114 000,00 ₽",19.01.2021,27.01.2021,27.01.2021,8890640
0173300005121000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0173300005121000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг по сопровождению ранее установленных экземпляров справочно-правовой
системы КонсультантПлюс в 2021 году",АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА ПРЕОБРАЖЕНСКОЕ,/epz/organization/view/info.html?organizationId=707246,"200 000,00 ₽",19.01.2021,28.01.2021,27.01.2021,8890640
0158300055621000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0158300055621000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуги по сопровождению экземпляров систем КонсультантПлюс,АДМИНИСТРАЦИЯ ВОЛГОДОНСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=729144,"178 750,00 ₽",19.01.2021,28.01.2021,28.01.2021,8890640
0372200147721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0372200147721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению и обслуживанию информационных автоматизированных систем на программной платформе «1С: Предприятие 8» в 2021 году для нужд Санкт-Петербургского государственного бюджетного учреждения здравоохранения «Городская больница № 28 «Максимилиановская»,"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 28 ""МАКСИМИЛИАНОВСКАЯ""",/epz/organization/view/info.html?organizationId=782826,"195 000,00 ₽",19.01.2021,28.01.2021,27.01.2021,8890640
0361200015021000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по комплексному сервисному обслуживанию (информационно-технологическое, методологическое сопровождение и консультационная поддержка пользователей 1С, техническое сопровождение (консультации, исправление ошибок, перенос данных, настройка, разработка, адаптация, модификация, доработка)) программных продуктов системы: ""1С: Зарплата и кадры бюджетного учреждения 8"", ""1С: Бухгалтерия бюджетного учреждения 8"".","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=1393813,"203 460,60 ₽",19.01.2021,28.01.2021,28.01.2021,8890640
0312300001321000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0312300001321000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги по сопровождению информационной системы Консультант Плюс для нужд Администрации МР «Кызылский кожуун» РТ на 2021 год,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КЫЗЫЛСКИЙ КОЖУУН"" РЕСПУБЛИКИ ТЫВА",/epz/organization/view/info.html?organizationId=763579,"116 841,00 ₽",19.01.2021,27.01.2021,27.01.2021,8890640
0175200000921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0175200000921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг по сопровождению справочной правовой системы «Консультант Плюс»,МИНИСТЕРСТВО ТОПЛИВА И ЭНЕРГЕТИКИ РЕСПУБЛИКИ КРЫМ,/epz/organization/view/info.html?organizationId=2121427,"169 302,84 ₽",19.01.2021,28.01.2021,28.01.2021,8890640
0387200017121000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0387200017121000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Информационно-правовое сопровождение и обеспечение системы ""Гарант""","БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""НЯГАНСКИЙ ЦЕНТР СОЦИАЛЬНОЙ ПОМОЩИ СЕМЬЕ И ДЕТЯМ""",/epz/organization/view/info.html?organizationId=792443,"183 048,00 ₽",19.01.2021,29.01.2021,27.01.2021,8890640
0190300000421000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0190300000421000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги по техническому и информационному сопровождению справочной правовой системы «Консультант Плюс»,АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЯМАЛЬСКИЙ РАЙОН,/epz/organization/view/info.html?organizationId=620769,"290 994,11 ₽",19.01.2021,27.01.2021,27.01.2021,8890640
0169300032321000001,/epz/order/notice/zk504/view/common-info.html?regNumber=0169300032321000001,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Оказание услуг по информационному обслуживанию и обновлению ранее установленной версии программного продукта справочно-правовой системы ""Гарант"", в соответствии с техническим заданием (приложение №2 к контракту)",УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ЗЛАТОУСТОВСКОГО ГОРОДСКОГО ОКРУГА,/epz/organization/view/info.html?organizationId=634595,"207 082,37 ₽",20.01.2021,29.01.2021,28.01.2021,8890640
0862300043921000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0862300043921000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными в Муниципальном казенном учреждении «Управление по техническому и транспортному обслуживанию Таборинского муниципального района» экземплярами Систем КонсультантПлюс для нужд ФУ Администрации Таборинского муниципального района","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ТЕХНИЧЕСКОМУ И ТРАНСПОРТНОМУ ОБСЛУЖИВАНИЮ ТАБОРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""",/epz/organization/view/info.html?organizationId=2136878,"325 263,72 ₽",20.01.2021,04.02.2021,29.01.2021,8890640
0311300025421000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0311300025421000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг по сопровождению имеющейся справочной правовой системы в виде предоставления информации о текущем состоянии законодательства Российской Федерации и Республики Татарстан с использованием экземпляров ЭПС, обеспечивающих совместимость информационных услуг с установленными у Заказчика экземплярами (компьютерная база данных) для ГАУЗ Детская городская поликлиника №4 им. Ф.Г. Ахмеровой на 2021 год.","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №4 ИМ. Ф.Г. АХМЕРОВОЙ""",/epz/organization/view/info.html?organizationId=645841,"126 976,63 ₽",20.01.2021,01.02.2021,29.01.2021,8890640
0171300009521000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0171300009521000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информационному сопровождению и обслуживанию ранее установленной и используемой версии программного продукта справочно-правовой системы ""КонсультантПлюс""",АДМИНИСТРАЦИЯ БОЛЬШЕСЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЯРОСЛАВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=674503,"148 257,50 ₽",20.01.2021,01.02.2021,29.01.2021,8890640
0169300015221000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0169300015221000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем Консультант Плюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными у Заказчика экземплярами Систем КонсультантПлюс (услуги по сопровождению, обновлению, дополнению экземпляров Систем Консультант Плюс)",АДМИНИСТРАЦИЯ ГОРОДА СНЕЖИНСКА,/epz/organization/view/info.html?organizationId=730763,"472 421,20 ₽",20.01.2021,01.02.2021,29.01.2021,8890640
0318300457621000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0318300457621000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуги сопровождению электронного периодического справочника «Система ГАРАНТ», комплект «ГАРАНТ-Аналитик. База знаний службы Правового консалтинга, объединённый с ГАРАНТ-LegalTeh. Малый пакет» для нужд администрации муниципального образования город Горячий Ключ Краснодарского края","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ГОРЯЧИЙ КЛЮЧ ""МУНИЦИПАЛЬНЫЙ ЦЕНТР ЗАКУПОК""",/epz/organization/view/info.html?organizationId=690863,"286 135,41 ₽",20.01.2021,28.01.2021,28.01.2021,8890640
0184200000621000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0184200000621000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Техническая поддержка сети VIPNet,УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=804610,"6 555 395,83 ₽",20.01.2021,29.01.2021,28.01.2021,8890640
0818200001521000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0818200001521000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуга по информационному обновлению и сопровождению программного продукта « Комплексная система автоматизации управления бюджетными учреждениями «Талисман SQL »,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""СОЦИАЛЬНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ НЕСОВЕРШЕННОЛЕТНИХ ПОС. КУБАНСКАЯ СТЕПЬ""",/epz/organization/view/info.html?organizationId=1417840,"172 498,20 ₽",20.01.2021,02.02.2021,29.01.2021,8890640
0320300033221000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0320300033221000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по предоставлению неисключительного права на использование программных комплексов, применяемых в финансовом управлении Администрации городского округа Спасск-Дальний в 2021 году","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ХОЗЯЙСТВЕННОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА СПАССК-ДАЛЬНИЙ""",/epz/organization/view/info.html?organizationId=715592,"462 200,00 ₽",20.01.2021,01.02.2021,29.01.2021,8890640
