reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
2043500000121000001,/epz/order/notice/ea44/view/common-info.html?regNumber=2043500000121000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения,"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНЫЙ ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ КУРГАНСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2184975,"1 800 000,00 ₽",19.01.2021,01.02.2021,27.01.2021,8890621
0321100031821000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0321100031821000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по информационному сопровождению справочно-правовых систем для нужд следственного управления СК России по Ставропольскому краю,СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,/epz/organization/view/info.html?organizationId=810739,"1 047 650,00 ₽",20.01.2021,28.01.2021,28.01.2021,8890621
0348100010521000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0348100010521000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по модернизации (доработке) специального программного обеспечения комплексов обработки избирательных бюллетеней 2017 модели БАВУ.201119.013,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР ИНФОРМАТИЗАЦИИ ПРИ ЦЕНТРАЛЬНОЙ ИЗБИРАТЕЛЬНОЙ КОМИССИИ РОССИЙСКОЙ ФЕДЕРАЦИИ""",/epz/organization/view/info.html?organizationId=707515,"20 612 953,22 ₽",20.01.2021,15.02.2021,12.02.2021,8890621
0362300210921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0362300210921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению программного комплекса по предоставлению субсидий и компенсаций расходов на оплату ЖКУ,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРТЕМОВСКОГО ГОРОДСКОГО ОКРУГА ""ЦЕНТР ПО РАСЧЕТУ И ВЫПЛАТЕ СУБСИДИЙ""",/epz/organization/view/info.html?organizationId=751304,"845 900,00 ₽",20.01.2021,29.01.2021,28.01.2021,8890621
0173100010921000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100010921000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Выполнение работ по развитию программы для ЭВМ ""Официальный сайт Росреестра""","ФЕДЕРАЛЬНАЯ СЛУЖБА ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ",/epz/organization/view/info.html?organizationId=709207,"25 937 000,00 ₽",20.01.2021,19.03.2021,10.03.2021,8890621
0348100010521000003,/epz/order/notice/ok504/view/common-info.html?regNumber=0348100010521000003,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по модернизации (доработке) специального программного обеспечения комплексов обработки избирательных бюллетеней 2017 модели 17404049.5013009.008-01,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР ИНФОРМАТИЗАЦИИ ПРИ ЦЕНТРАЛЬНОЙ ИЗБИРАТЕЛЬНОЙ КОМИССИИ РОССИЙСКОЙ ФЕДЕРАЦИИ""",/epz/organization/view/info.html?organizationId=707515,"8 565 348,00 ₽",20.01.2021,15.02.2021,12.02.2021,8890621
0173100010921000002,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100010921000002,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Выполнение работ по развитию и оказание услуг по сопровождению программы для ЭВМ, автоматизирующей деятельность в сфере земельного надзора (АИС Госземнадзор)","ФЕДЕРАЛЬНАЯ СЛУЖБА ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ",/epz/organization/view/info.html?organizationId=709207,"15 000 000,00 ₽",20.01.2021,17.02.2021,11.02.2021,8890621
0373100132421000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0373100132421000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",на выполнение работ по созданию и вводу в эксплуатацию комплекса аппаратно-программных средств федеральной сети геодезических станций (АПК ФСГС),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ГЕОДЕЗИИ, КАРТОГРАФИИ И ИНФРАСТРУКТУРЫ ПРОСТРАНСТВЕННЫХ ДАННЫХ""",/epz/organization/view/info.html?organizationId=2002720,"43 766 666,67 ₽",20.01.2021,25.03.2021,12.03.2021,8890621
0348100010521000004,/epz/order/notice/ok504/view/common-info.html?regNumber=0348100010521000004,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Выполнение работ по доработке специального программного обеспечения  Государственной автоматизированной системы Российской Федерации «Выборы» в части обеспечения возможности проведения голосования на выборах, референдумах в течение нескольких дней","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР ИНФОРМАТИЗАЦИИ ПРИ ЦЕНТРАЛЬНОЙ ИЗБИРАТЕЛЬНОЙ КОМИССИИ РОССИЙСКОЙ ФЕДЕРАЦИИ""",/epz/organization/view/info.html?organizationId=707515,"25 156 707,00 ₽",20.01.2021,15.02.2021,12.02.2021,8890621
0173100010921000003,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100010921000003,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Выполнение работ по развитию программы для ЭВМ ""Единая система управления нормативно-справочной информацией Росреестра (ЕС УНСИ)""","ФЕДЕРАЛЬНАЯ СЛУЖБА ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ",/epz/organization/view/info.html?organizationId=709207,"12 000 000,00 ₽",20.01.2021,16.02.2021,11.02.2021,8890621
0373100132421000002,/epz/order/notice/ok504/view/common-info.html?regNumber=0373100132421000002,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",на выполнение работ по разработке и вводу в эксплуатацию информационной системы ведения федерального фонда пространственных данных (ИС ФФПД),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ГЕОДЕЗИИ, КАРТОГРАФИИ И ИНФРАСТРУКТУРЫ ПРОСТРАНСТВЕННЫХ ДАННЫХ""",/epz/organization/view/info.html?organizationId=2002720,"225 653 333,33 ₽",20.01.2021,25.03.2021,15.03.2021,8890621
0373100128521000003,/epz/order/notice/ok504/view/common-info.html?regNumber=0373100128521000003,Определение поставщика отменено,"44-ФЗ
                                   Открытый конкурс в электронной форме",99. Реализация мероприятий по развитию компонентов ФГИС ЕГРН,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",/epz/organization/view/info.html?organizationId=1395213,"268 988 500,00 ₽",20.01.2021,04.02.2021,11.02.2021,8890621
0373100128521000004,/epz/order/notice/ok504/view/common-info.html?regNumber=0373100128521000004,Определение поставщика отменено,"44-ФЗ
                                   Открытый конкурс в электронной форме",99. Реализация мероприятий по созданию и развитию информационной подсистемы предоставления сведений Росреестра (витрины) ФГИС ЕГРН,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""",/epz/organization/view/info.html?organizationId=1395213,"183 769 120,00 ₽",20.01.2021,19.02.2021,25.02.2021,8890621
0130200002421000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0130200002421000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию автоматизированных систем Департамента финансов Вологодской области в части обеспечения электронного взаимодействия с внешними информационными системами,КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=613128,"6 500 000,00 ₽",21.01.2021,02.02.2021,01.02.2021,8890621
0173200001421000015,/epz/order/notice/ok504/view/common-info.html?regNumber=0173200001421000015,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по развитию автоматизированной информационной системы «Душевная Москва»,ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ,/epz/organization/view/info.html?organizationId=618213,"227 138 320,85 ₽",21.01.2021,01.03.2021,15.02.2021,8890621
0173200001421000016,/epz/order/notice/ok504/view/common-info.html?regNumber=0173200001421000016,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по развитию верхнего уровня автоматизированной системы учета потребления ресурсов,ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ,/epz/organization/view/info.html?organizationId=618213,"189 677 307,17 ₽",21.01.2021,26.02.2021,12.02.2021,8890621
0859200001121000003,/epz/order/notice/ok504/view/common-info.html?regNumber=0859200001121000003,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по созданию автоматизированной системы - интеллектуальная транспортная система Рязанской области (1-ый этап),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК РЯЗАНСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2156445,"6 375 000,00 ₽",21.01.2021,19.02.2021,12.02.2021,8890621
0373200640921000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0373200640921000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение  работ по модернизации информационной системы Единое информационно-телекоммуникационное пространство Управления записи актов гражданского состояния города Москвы,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ИНФОРМАЦИОННЫЙ ГОРОД""",/epz/organization/view/info.html?organizationId=2116235,"14 761 060,93 ₽",21.01.2021,16.02.2021,15.02.2021,8890621
0818200000221000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0818200000221000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Продление неисключительных прав использования электронной справочной системы «Охрана труда» (версия Премиальная),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""АВТОБАЗА ОРГАНОВ ГОСУДАРСТВЕННОЙ ВЛАСТИ КРАСНОДАРСКОГО КРАЯ""",/epz/organization/view/info.html?organizationId=809754,"156 986,00 ₽",21.01.2021,02.02.2021,29.01.2021,8890621
0187300001721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300001721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по передаче неисключительных прав (лицензии) на право пользования системой автоматизированного сбора и лингвистического анализа данных из сети Интернет,АДМИНИСТРАЦИЯ НЕФТЕЮГАНСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=653384,"645 000,00 ₽",22.01.2021,09.02.2021,08.02.2021,8890621
0367100002521000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0367100002521000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по лицензионному и сервисному обслуживанию (сопровождению) автоматизированной информационной системы бюджетного учета ""Парус-Бюджет 10""",ТЮМЕНСКИЙ ОБЛАСТНОЙ СУД,/epz/organization/view/info.html?organizationId=772008,"217 846,67 ₽",22.01.2021,01.02.2021,01.02.2021,8890621
0859200001121000019,/epz/order/notice/ok504/view/common-info.html?regNumber=0859200001121000019,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по развитию государственной информационной системы Рязанской области «Электронное образование Рязанской области» в части разработки подсистемы «Региональная система дистанционного обучения»,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК РЯЗАНСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2156445,"9 900 000,00 ₽",22.01.2021,26.02.2021,15.02.2021,8890621
0173100003121000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100003121000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Сопровождение внедрения ЕГЭ в компьютерной форме по информатике и ИКТ,ФЕДЕРАЛЬНАЯ СЛУЖБА ПО НАДЗОРУ В СФЕРЕ ОБРАЗОВАНИЯ И НАУКИ,/epz/organization/view/info.html?organizationId=690010,"37 000 000,00 ₽",22.01.2021,16.02.2021,15.02.2021,8890621
0352200023921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0352200023921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по обеспечению функционирования и развития государственной информационной системы Омской области ""Катарсис"".","КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ КОРМИЛОВСКОГО РАЙОНА""",/epz/organization/view/info.html?organizationId=730969,"136 194,00 ₽",25.01.2021,02.02.2021,02.02.2021,8890621
0173200001421000029,/epz/order/notice/ok504/view/common-info.html?regNumber=0173200001421000029,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по развитию информационно-технологической компоненты внешнего взаимодействия Автоматизированной информационной системы «Единое информационное пространство мировых судей города Москвы» (третья очередь),ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ,/epz/organization/view/info.html?organizationId=618213,"108 900 000,00 ₽",25.01.2021,09.03.2021,19.02.2021,8890621
0352200016721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0352200016721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению,технической поддержке и сервисному обслуживанию Программных продуктов ""Катарсис""","КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ПОЛТАВСКОГО РАЙОНА""",/epz/organization/view/info.html?organizationId=799985,"146 904,00 ₽",25.01.2021,02.02.2021,02.02.2021,8890621
0373200007921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0373200007921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание комплекса услуг по обеспечению доступа работников к системе, обеспечивающей обмен информацией, предназначенной для внутреннего пользования, с применением средств информационно-телекоммуникационных технологий в сети Интернет","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""НОВЫЕ ТЕХНОЛОГИИ УПРАВЛЕНИЯ""",/epz/organization/view/info.html?organizationId=634265,"5 003 333,33 ₽",25.01.2021,04.02.2021,02.02.2021,8890621
0817200000321000164,/epz/order/notice/ok504/view/common-info.html?regNumber=0817200000321000164,Определение поставщика отменено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по модернизации информационного ресурса,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""",/epz/organization/view/info.html?organizationId=2061272,"400 000,00 ₽",25.01.2021,05.02.2021,17.02.2021,8890621
0173200001421000031,/epz/order/notice/ok504/view/common-info.html?regNumber=0173200001421000031,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по модернизации автоматизированной информационной системы города Москвы «Единая медицинская информационно-аналитическая система города Москвы» в части развития сервиса «Система интегрированной медицинской информации»,ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ,/epz/organization/view/info.html?organizationId=618213,"228 288 395,31 ₽",26.01.2021,03.03.2021,17.02.2021,8890621
0348200085321000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0348200085321000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сервисному сопровождению справочно-правовой системы Консультант-Плюс,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ЦЕНТР СОДЕЙСТВИЯ РАЗВИТИЮ ЗЕМЕЛЬНО-ИМУЩЕСТВЕННОГО КОМПЛЕКСА МОСКОВСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2020729,"771 135,20 ₽",26.01.2021,04.02.2021,04.02.2021,8890621
0128200000121000058,/epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000058,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по комплексной информатизации Государственного архива Владимирской области с использованием программно-информационной платформы «КАИСА-Архив», созданию единой информационной системы архива",ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=626271,"1 541 400,00 ₽",26.01.2021,09.02.2021,05.02.2021,8890621
0845200000321000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0845200000321000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение работ по развитию автоматизированной информационной системы сбора оперативных данных Ленинградской области,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ОПЕРАТОР ""ЭЛЕКТРОННОГО ПРАВИТЕЛЬСТВА""",/epz/organization/view/info.html?organizationId=1470395,"900 000,00 ₽",26.01.2021,18.02.2021,17.02.2021,8890621
0190200000321000349,/epz/order/notice/ea44/view/common-info.html?regNumber=0190200000321000349,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению неисключительных лицензий на программное обеспечение антивирусной защиты информации,ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=711308,"13 042 220,00 ₽",27.01.2021,20.02.2021,17.02.2021,8890621
0132300007521000017,/epz/order/notice/ea44/view/common-info.html?regNumber=0132300007521000017,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по развитию муниципальной информационной системы ""Автоматизированная система управления имуществом и земельными ресурсами города Нижнего Новгорода""",Департамент экономического развития и закупок администрации города Нижнего Новгорода,/epz/organization/view/info.html?organizationId=651837,"2 007 000,00 ₽",27.01.2021,05.02.2021,04.02.2021,8890621
0187300001721000004,/epz/order/notice/ea44/view/common-info.html?regNumber=0187300001721000004,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по техническому сопровождению программных продуктов «АС «Бюджет», АС «УРМ», ПО «Сервер обмена данными», а также дополнительных программных модулей и функционала к этим программным продуктам для нужд департамента финансов Нефтеюганского района",АДМИНИСТРАЦИЯ НЕФТЕЮГАНСКОГО РАЙОНА,/epz/organization/view/info.html?organizationId=653384,"4 893 144,00 ₽",27.01.2021,08.02.2021,05.02.2021,8890621
0352200003321000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0352200003321000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги в области информационных технологий, сопровождение и обслуживание программного продукта ""Катарсис"".","КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ОКОНЕШНИКОВСКОГО РАЙОНА""",/epz/organization/view/info.html?organizationId=632666,"136 194,00 ₽",28.01.2021,05.02.2021,05.02.2021,8890621
