reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0869200000221000025,/epz/order/notice/ea44/view/common-info.html?regNumber=0869200000221000025,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению
программного обеспечения, техническому обслуживанию и ремонту
программно-технического комплекса дистанционного приема и передачи ЭКГ","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК ЧЕЛЯБИНСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=2160181,"12 000 000,00 ₽",25.01.2021,08.02.2021,03.02.2021,8890641
0188200000121000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0188200000121000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению Электронного периодического справочника ""Система ""ГАРАНТ"" для нужд Избирательной комиссии Чукотского автономного округа",ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=651095,"132 818,56 ₽",25.01.2021,03.02.2021,02.02.2021,8890641
0188300006221000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0188300006221000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению Электронного периодического справочника ""Система ГАРАНТ"".","УПРАВЛЕНИЕ ФИНАНСОВ, ЭКОНОМИКИ И ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЧУКОТСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН",/epz/organization/view/info.html?organizationId=808965,"415 460,44 ₽",25.01.2021,03.02.2021,02.02.2021,8890641
0356300197221000010,/epz/order/notice/ea44/view/common-info.html?regNumber=0356300197221000010,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",ЗАПИСЬ ПАЦИЕНТОВ НА ПРИЕМ С ПОМОЩЬЮ ИНФОРМАЦИОННОЙ СИСТЕМЫ,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ПЕРМСКОГО КРАЯ ""КИШЕРТСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",/epz/organization/view/info.html?organizationId=764377,"113 236,32 ₽",26.01.2021,04.02.2021,04.02.2021,8890641
0304100007421000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0304100007421000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг с использованием экземпляров справочно-правовой системы Консультант Плюс,ВЕРХОВНЫЙ СУД КАБАРДИНО-БАЛКАРСКОЙ РЕСПУБЛИКИ,/epz/organization/view/info.html?organizationId=728306,"311 960,00 ₽",26.01.2021,04.02.2021,03.02.2021,8890641
2091500000121000016,/epz/order/notice/zk504/view/common-info.html?regNumber=2091500000121000016,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме",оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс,ЗАБАЙКАЛЬСКИЙ ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ,/epz/organization/view/info.html?organizationId=2199147,"237 137,12 ₽",26.01.2021,04.02.2021,03.02.2021,8890641
0163100005521000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0163100005521000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сканированию всех поступивших
документов и формированию электронных судебных дел  Арбитражного суда Смоленской области",АРБИТРАЖНЫЙ СУД СМОЛЕНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=692706,"320 000,00 ₽",27.01.2021,09.02.2021,05.02.2021,8890641
0162300011621000007,/epz/order/notice/ea44/view/common-info.html?regNumber=0162300011621000007,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оцифровка документов, отнесенных к госсобственности Свердловской области",АДМИНИСТРАЦИЯ СЕРОВСКОГО ГОРОДСКОГО ОКРУГА,/epz/organization/view/info.html?organizationId=779367,"381 025,00 ₽",27.01.2021,09.02.2021,04.02.2021,8890641
0373100121121000002,/epz/order/notice/inm111/view/common-info.html?regNumber=0373100121121000002,Подача заявок,"44-ФЗ
                                   Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ","Обновление баз данных бортовых навигационных систем (комплексов) МФПУ, ТМГ-17, ТТА-12(Н), ВСС-100","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВИАЦИИ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ""",/epz/organization/view/info.html?organizationId=808883,"1 828 260,00 ₽",27.01.2021,27.01.2021,03.02.2021,8890641
0139200000121000064,/epz/order/notice/ea44/view/common-info.html?regNumber=0139200000121000064,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Обеспечение доступа населения к информации о государственных и муниципальных услугах с использованием регионального центра телефонного обслуживания граждан и организаций в Кемеровской области – Кузбассе,ДЕПАРТАМЕНТ КОНТРАКТНОЙ СИСТЕМЫ КУЗБАССА,/epz/organization/view/info.html?organizationId=613705,"4 783 998,12 ₽",27.01.2021,09.02.2021,05.02.2021,8890641
0118300004521000019,/epz/order/notice/ea44/view/common-info.html?regNumber=0118300004521000019,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Сопровождение Электронного периодического справочника ""Система ГАРАНТ"" (информационный продукт вычислительной техники)",АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КАВКАЗСКИЙ РАЙОН,/epz/organization/view/info.html?organizationId=618605,"103 732,00 ₽",27.01.2021,05.02.2021,04.02.2021,8890641
0873500000821000097,/epz/order/notice/ea44/view/common-info.html?regNumber=0873500000821000097,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению прав доступа и обновлению программных комплексов и нормативных баз,ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ДИРЕКЦИЯ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ГОСУДАРСТВЕННЫХ УЧРЕЖДЕНИЙ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ И НАУКИ ГОРОДА МОСКВЫ,/epz/organization/view/info.html?organizationId=2204381,"795 340,00 ₽",28.01.2021,05.02.2021,05.02.2021,8890641
0318300466321000007,/epz/order/notice/ea44/view/common-info.html?regNumber=0318300466321000007,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по сопровождению электронного периодического справочника ""Система ГАРАНТ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КАЛИНИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОНАЯ БОЛЬНИЦА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",/epz/organization/view/info.html?organizationId=709929,"116 626,18 ₽",28.01.2021,15.02.2021,09.02.2021,8890641
0131100004821000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0131100004821000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сканированию материалов судебных дел, обработке сканированных материалов и размещению в Информационной системе «Картотека Арбитражных Дел» (Закупка не относится к ИКТ)",АРБИТРАЖНЫЙ СУД ВОРОНЕЖСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=645452,"750 000,00 ₽",29.01.2021,11.02.2021,08.02.2021,8890641
0320300077621000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0320300077621000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Актуализация текстовой информации в экземплярах Систем КонсультантПлюс, допоставка экземплвров в комплект Систем КонсультантПлюс и оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обемпечения, обеспечивающего совместимость дополнительных экземпляров и информационных услуг с установленными в Администрации Артемовского ГО экзнмплярами Систем","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАТИВНО-ХОЗЯЙСТВЕННОЕ УПРАВЛЕНИЕ""",/epz/organization/view/info.html?organizationId=679797,"668 004,00 ₽",29.01.2021,09.02.2021,08.02.2021,8890641
0302200003021000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0302200003021000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг в сфере персональных данных (аутсорсинг по организации обработки персональных данных),"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РЕСПУБЛИКАНСКОЕ БЮРО СУДЕБНО-МЕДИЦИНСКОЙ ЭКСПЕРТИЗЫ""",/epz/organization/view/info.html?organizationId=704756,"105 416,63 ₽",29.01.2021,09.02.2021,08.02.2021,8890641
0302300057721000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0302300057721000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению справочно-правовой системы ""Консультант-Плюс"" на 2021 г.","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ХОЗЯЙСТВЕННО-ТЕХНИЧЕСКИЙ ОТДЕЛ МЕСТНОЙ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""БАУНТОВСКИЙ ЭВЕНКИЙСКИЙ РАЙОН""",/epz/organization/view/info.html?organizationId=657712,"429 880,00 ₽",01.02.2021,11.02.2021,09.02.2021,8890641
0114300002521000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0114300002521000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по сопровождению системы электронного документооборота,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЙ ОКРУГ ГОРОД СУНЖА""",/epz/organization/view/info.html?organizationId=763064,"135 000,00 ₽",01.02.2021,11.02.2021,10.02.2021,8890641
0375200010121000007,/epz/order/notice/zk504/view/common-info.html?regNumber=0375200010121000007,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме","Предоставление (продление) неисключительных прав использования базы данных: ""Юридическая Справочная Система ""Система Юрист Плюс""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КРЫМ ""КРЫМСКОЕ УПРАВЛЕНИЕ ВОДНОГО ХОЗЯЙСТВА И МЕЛИОРАЦИИ""",/epz/organization/view/info.html?organizationId=2134830,"181 333,33 ₽",01.02.2021,16.02.2021,09.02.2021,8890641
0111300000821000011,/epz/order/notice/ea44/view/common-info.html?regNumber=0111300000821000011,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",оказание услуг по обновлению и актуализации справочно-информационной базы данных обеспечения градостроительной деятельности для нужд МКУ «Исполнительный комитет муниципального образования город Набережные Челны Республики Татарстан»,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН""",/epz/organization/view/info.html?organizationId=669924,"493 435,00 ₽",01.02.2021,11.02.2021,10.02.2021,8890641
0111300000821000012,/epz/order/notice/ea44/view/common-info.html?regNumber=0111300000821000012,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",оказание услуг по обновлению базы данных автоматизированной   информационной системы для нужд МКУ «Исполнительный комитет муниципального образования город Набережные Челны Республики Татарстан»,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД НАБЕРЕЖНЫЕ ЧЕЛНЫ РЕСПУБЛИКИ ТАТАРСТАН""",/epz/organization/view/info.html?organizationId=669924,"498 750,00 ₽",01.02.2021,11.02.2021,10.02.2021,8890641
0103100010521000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0103100010521000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по поддержке СПС ""КонсультантПлюс"" для судов районного звена РД",УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В РЕСПУБЛИКЕ ДАГЕСТАН,/epz/organization/view/info.html?organizationId=726508,"3 375 412,00 ₽",01.02.2021,09.02.2021,09.02.2021,8890641
0352200001321000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0352200001321000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению, технической поддержке и сервисному обслуживанию Программных продуктов ""Катарсис""","КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ САРГАТСКОГО РАЙОНА""",/epz/organization/view/info.html?organizationId=652404,"125 484,00 ₽",01.02.2021,09.02.2021,09.02.2021,8890641
0373100103121000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100103121000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги по сопровождению ПО Консультант+,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АГЕНТСТВО ПО СОПРОВОЖДЕНИЮ ПРОГРАММ ГОСУДАРСТВЕННОЙ ПОДДЕРЖКИ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА""",/epz/organization/view/info.html?organizationId=756012,"870 862,00 ₽",01.02.2021,10.02.2021,09.02.2021,8890641
0279100000321000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0279100000321000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Приобретение прав использования программных средств защищенного доступа к сетям общего пользования, в том числе Интернет",ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ОТДЕЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКЕ,/epz/organization/view/info.html?organizationId=807272,"121 200,00 ₽",02.02.2021,11.02.2021,10.02.2021,8890641
0373200018821000089,/epz/order/notice/ea44/view/common-info.html?regNumber=0373200018821000089,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными у заказчика экземплярами Систем КонсультантПлюс с 01.03.2021-31.12.2021 г.","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ЗАКАЗЧИКА ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА СЕВЕРНОГО АДМИНИСТРАТИВНОГО ОКРУГА""",/epz/organization/view/info.html?organizationId=694963,"577 546,60 ₽",02.02.2021,11.02.2021,11.02.2021,8890641
0130100000321000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0130100000321000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по переводу документов в электронный вид (сканированию) для формирования электронных баз данных по судебным делам,ЧЕТЫРНАДЦАТЫЙ АРБИТРАЖНЫЙ АПЕЛЛЯЦИОННЫЙ СУД,/epz/organization/view/info.html?organizationId=613854,"400 000,00 ₽",02.02.2021,15.02.2021,10.02.2021,8890641
