reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0345300095721000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0345300095721000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги по информационному сопровождению Справочно-правовой системы (СПС) Консультант Бюджетные организации смарт-комплект Оптимальный (онлайн-версия однопользовательская),"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ЦЕНТР ПОМОЩИ ДЕТЯМ-СИРОТАМ И ДЕТЯМ, ОСТАВШИМСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ ""ТИХВИНСКИЙ РЕСУРСНЫЙ ЦЕНТР ПО СОДЕЙСТВИЮ СЕМЕЙНОМУ УСТРОЙСТВУ""",/epz/organization/view/info.html?organizationId=791998,"109 561,56 ₽",27.01.2021,04.02.2021,04.02.2021,8890643
0142200001321000348,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321000348,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по информационному сопровождению программного обеспечения для нужд Государственного бюджетного учреждения здравоохранения ""Исаклинская центральная районная больница"" на 2021 год",ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"293 302,68 ₽",27.01.2021,10.02.2021,09.02.2021,8890643
0806500000221000020,/epz/order/notice/ea44/view/common-info.html?regNumber=0806500000221000020,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению доступа к информационно-аналитическому ресурсу для нужд Министерства финансов Республики Карелия,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК РЕСПУБЛИКИ КАРЕЛИЯ И МОНИТОРИНГА В СФЕРЕ ЭКОНОМИКИ""",/epz/organization/view/info.html?organizationId=2242166,"264 600,00 ₽",27.01.2021,04.02.2021,04.02.2021,8890643
0332200042421000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0332200042421000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению и поддержке информационного комплекса СПС КонсультантПлюс для нужд ГБУЗ НО ""НОКОД""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""НИЖЕГОРОДСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",/epz/organization/view/info.html?organizationId=659872,"284 990,00 ₽",27.01.2021,15.02.2021,10.02.2021,8890643
0142200001321000360,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321000360,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по сопровождению программного обеспечения АС ""Стационар"" для нужд Государственного бюджетного учреждения здравоохранения Самарской области ""Исаклинская центральная районная больница"" в 2021 году",ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"119 530,00 ₽",27.01.2021,08.02.2021,04.02.2021,8890643
0188200000221000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0188200000221000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по продлению права использования Системы Госфинансы на условиях простой (неисключительной) лицензии,ДУМА ЧУКОТСКОГО АВТОНОМНОГО ОКРУГА,/epz/organization/view/info.html?organizationId=671382,"182 716,08 ₽",27.01.2021,04.02.2021,04.02.2021,8890643
0387200025221000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0387200025221000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по информационному сопровождению комплекта справочных правовых систем «Консультант Плюс»,"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""МЕДИЦИНСКИЙ ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР""",/epz/organization/view/info.html?organizationId=2046718,"455 084,63 ₽",28.01.2021,10.02.2021,05.02.2021,8890643
0372200237021000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0372200237021000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по предоставлению доступа и использованию системы управления для государственных спортивных школ ""ОЛИМП"" в 2021 году","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СПОРТИВНАЯ ШКОЛА""ДЕЛЬФИН""АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА",/epz/organization/view/info.html?organizationId=780486,"102 000,00 ₽",28.01.2021,05.02.2021,05.02.2021,8890643
0744200000221000119,/epz/order/notice/ea44/view/common-info.html?regNumber=0744200000221000119,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Продление неисключительных прав использования (простая неисключительная лицензия) электронной базы данных: Экономика ЛПУ, содержащей актуальную консультационную и нормативно-правовую информацию по основным направлениям деятельности экономических служб медорганизаций(бюджетных, казенных, муниципальных, федерального подчинения, коммерческих); Госфинансы (простая неисключительная лицензия), содержащей методические и справочные материалы, нормативно-правовые документы по основным направлениям деятельности  главного бухгалтера и финансового специалиста государственного и муниципального учреждения для принятия квалифицированных решений по тематике учета, отчетности, бюджетного контроля, применения бюджетной классификации.; продление неисключительных прав использования электронной Базы данных Госзаказ (простая неисключительная лицензия), содержащей методические и справочные материалы, нормативно-правовые документы по основным направлениям деятельности контрактного управляющего или специалиста по госзакупкам, необходимые для принятия квалифицированных решений в рамках работы по законам 44-ФЗ и 223-ФЗ.","ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК КУРСКОЙ ОБЛАСТИ""",/epz/organization/view/info.html?organizationId=809447,"790 154,20 ₽",28.01.2021,05.02.2021,05.02.2021,8890643
0318300165721000012,/epz/order/notice/ea44/view/common-info.html?regNumber=0318300165721000012,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Сопровождение установленного Электронного периодического справочника ""Система ГАРАНТ"" (информационный продукт вычислительной техники)",АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕВЕРСКИЙ РАЙОН,/epz/organization/view/info.html?organizationId=615713,"152 825,30 ₽",28.01.2021,05.02.2021,05.02.2021,8890643
0880600001221000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0880600001221000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Информационные услуги с использованием экземпляров Систем Консультант плюс,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА ЧЕРНОГОРСКА ""СОТРУДНИЧЕСТВО""",/epz/organization/view/info.html?organizationId=2202554,"188 730,00 ₽",29.01.2021,08.02.2021,08.02.2021,8890643
0120300010621000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0120300010621000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Специальных Выпусков Систем на основе  специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными ранее в администрации Хасанского муниципального района экземплярами Специальных Выпусков Систем КонсультантПлюс",АДМИНИСТРАЦИЯ ХАСАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,/epz/organization/view/info.html?organizationId=660340,"288 836,34 ₽",29.01.2021,08.02.2021,08.02.2021,8890643
0174200000521000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0174200000521000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",на оказание услуг по предоставлению простых (неисключительных) лицензий на право использования программного обеспечения по мониторингу судебных дел и проверки контрагентов,АППАРАТ ЗАКОНОДАТЕЛЬНОГО СОБРАНИЯ  ГОРОДА СЕВАСТОПОЛЯ,/epz/organization/view/info.html?organizationId=2114185,"144 000,00 ₽",29.01.2021,10.02.2021,10.02.2021,8890643
0350300005521000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0350300005521000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными у заказчика экземплярами Систем КонсультантПлюс",АДМИНИСТРАЦИЯ ХОЛМСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,/epz/organization/view/info.html?organizationId=627125,"103 972,00 ₽",29.01.2021,09.02.2021,08.02.2021,8890643
0372200101721000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0372200101721000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Продление права использования (на правах простой неисключительной лицензии) комплекта баз данных: Электронная Система «Госфинансы», Кадровая справочная система ""Система Кадры"", Электронная Система ""Образование"", Электронная Система ""Завуч"" в 2021 году","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 411 ""ГАРМОНИЯ"" С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА ПЕТРОДВОРЦОВОГО РАЙОНА САНКТ-ПЕТЕРБУРГА",/epz/organization/view/info.html?organizationId=664713,"176 470,01 ₽",01.02.2021,11.02.2021,09.02.2021,8890643
0358200051221000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0358200051221000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по предоставлению виртуального центра обработки данных,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""МЕДИЦИНСКИЙ ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР""",/epz/organization/view/info.html?organizationId=715577,"11 994 950,00 ₽",01.02.2021,12.02.2021,10.02.2021,8890643
0341300023621000011,/epz/order/notice/ea44/view/common-info.html?regNumber=0341300023621000011,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по выпуску  квалифицированных
сертификатов ключей проверки электронной подписи
для работы в региональной медицинской информационной  системе
(РМИС) для  ОГБУЗ
«Городская больница г.  Костромы»","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА Г.КОСТРОМЫ""",/epz/organization/view/info.html?organizationId=735003,"249 084,15 ₽",01.02.2021,10.02.2021,10.02.2021,8890643
0818300021521000004,/epz/order/notice/zk504/view/common-info.html?regNumber=0818300021521000004,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме",Услуги по сопровождению электронной справочно-правовой системы,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""МУНИЦИПАЛЬНЫЙ ЗАКАЗ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КОРЕНОВСКИЙ РАЙОН""",/epz/organization/view/info.html?organizationId=2055736,"111 797,00 ₽",02.02.2021,15.02.2021,12.02.2021,8890643
0172100009021000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0172100009021000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по сопровождению ""Консультант-Плюс""",ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗДРАВООХРАНЕНИЯ ПО Г. САНКТ-ПЕТЕРБУРГУ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=777819,"396 689,90 ₽",02.02.2021,15.02.2021,11.02.2021,8890643
0373100103121000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100103121000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Передача неисключительных прав на использование базы данных (Госфинансы),"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""АГЕНТСТВО ПО СОПРОВОЖДЕНИЮ ПРОГРАММ ГОСУДАРСТВЕННОЙ ПОДДЕРЖКИ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА""",/epz/organization/view/info.html?organizationId=756012,"117 155,10 ₽",02.02.2021,25.02.2021,10.02.2021,8890643
0204100000121000023,/epz/order/notice/ea44/view/common-info.html?regNumber=0204100000121000023,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Системы КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с установленными в ГУ - РО Фонда социального страхования РФ по КБР экземплярами Системы КонсультантПлюс",ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАБАРДИНО-БАЛКАРСКОЙ РЕСПУБЛИКЕ,/epz/organization/view/info.html?organizationId=799885,"275 000,00 ₽",02.02.2021,11.02.2021,10.02.2021,8890643
0174200004921000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0174200004921000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по предоставлению доступа к информационному ресурсу «СПАРК» и доступа к информационному ресурсу «Маркер», содержащему сведения о закупочной деятельности с модулем «Контрольный мониторинг»",КОНТРОЛЬНО-СЧЕТНАЯ ПАЛАТА ГОРОДА СЕВАСТОПОЛЯ,/epz/organization/view/info.html?organizationId=2148250,"396 000,00 ₽",03.02.2021,12.02.2021,12.02.2021,8890643
0132200000921000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0132200000921000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуга по предоставлению онлайн доступа к профессиональной справочной системе с нормативной и технической документацией «Техэксперт» для нужд министерства строительства Нижегородской области,МИНИСТЕРСТВО СТРОИТЕЛЬСТВА НИЖЕГОРОДСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=777651,"138 420,00 ₽",03.02.2021,16.02.2021,12.02.2021,8890643
0318200081121000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0318200081121000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Предоставление простых неисключительных лицензий на использование баз данных электронных систем ""Госфинансы"" (или эквивалент), ""Главная медсестра"" (или эквивалент) на 12 месяцев","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР № 7"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",/epz/organization/view/info.html?organizationId=815336,"130 939,00 ₽",03.02.2021,11.02.2021,11.02.2021,8890643
0875300036621000010,/epz/order/notice/ea44/view/common-info.html?regNumber=0875300036621000010,Определение поставщика отменено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг,АДМИНИСТРАЦИЯ ГОРОДА АЛУШТЫ РЕСПУБЛИКИ КРЫМ,/epz/organization/view/info.html?organizationId=2149229,"163 630,00 ₽",03.02.2021,05.02.2021,11.02.2021,8890643
0875300036621000011,/epz/order/notice/ea44/view/common-info.html?regNumber=0875300036621000011,Определение поставщика отменено,"44-ФЗ
                                   Электронный аукцион",Оказание информационных услуг по сети,АДМИНИСТРАЦИЯ ГОРОДА АЛУШТЫ РЕСПУБЛИКИ КРЫМ,/epz/organization/view/info.html?organizationId=2149229,"146 369,52 ₽",03.02.2021,05.02.2021,11.02.2021,8890643
0359100008221000008,/epz/order/notice/ea44/view/common-info.html?regNumber=0359100008221000008,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по продлению неисключительных прав
использования базы данных ЭС «Госфинансы», «Главная медсестра», «Главный врач»,
«Экономика ЛПУ», «Система Кадры», ЭС ""Консилиум""  для нужд ФГБУ ДТС ""Кирицы"" Минздрава
России, в том числе услуги по их сопровождению.","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ ТУБЕРКУЛЕЗНЫЙ САНАТОРИЙ ""КИРИЦЫ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",/epz/organization/view/info.html?organizationId=788082,"342 154,00 ₽",04.02.2021,15.02.2021,13.02.2021,8890643
0124200000621000276,/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000621000276,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по продлению неисключительных прав использования программного обеспечения «Шлюз Безопасности Ideco UTM»,КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=658948,"109 170,00 ₽",04.02.2021,12.02.2021,12.02.2021,8890643
0374400000421000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0374400000421000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по поддержке (информационному сопровождению, обслуживанию) ранее установленной и используемой версии программного продукта Консультант Плюс","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ ХОРЕОГРАФИИ""",/epz/organization/view/info.html?organizationId=2252905,"294 760,00 ₽",04.02.2021,12.02.2021,12.02.2021,8890643
