reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0159300034821000020,/epz/order/notice/ea44/view/common-info.html?regNumber=0159300034821000020,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по технической поддержке программного комплекса «Бюджет+» Администрации муниципального образования – Рыбновский муниципальный район Рязанской области,АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - РЫБНОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН РЯЗАНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=677406,"350 000,00 ₽",11.05.2021,20.05.2021,19.05.2021,8890629
0373100004321000002,/epz/order/notice/ok504/view/common-info.html?regNumber=0373100004321000002,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме","Оказание
услуг по сопровождению информационной системы «Система экспертиз» и
интегрирующей информационно-аналитической системы мониторинга программ и
проектов","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ НАУЧНО-ТЕХНИЧЕСКИХ ПРОГРАММ""",/epz/organization/view/info.html?organizationId=780169,"14 048 500,00 ₽",11.06.2021,14.07.2021,06.07.2021,8890629
0820500000821003925,/epz/order/notice/ea44/view/common-info.html?regNumber=0820500000821003925,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Модернизация автоматизированной системы ""Адресная социальная помощь PRO-версия 5"" в части возможности автоматической загрузки, обработки и анализа полученной информации о совершенных поездках, внедрения алгоритма расшифровки информации, полученной из файлов обмена","КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК ПРИМОРСКОГО КРАЯ""",/epz/organization/view/info.html?organizationId=2258214,"700 000,00 ₽",16.06.2021,25.06.2021,24.06.2021,8890629
0142200001321015146,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321015146,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по подключению к видам сведений Единой системы межведомственного электронного взаимодействия государственной информационной системы Самарской области «Система автоматизированного межведомственного взаимодействия»,ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"2 550 000,00 ₽",07.07.2021,21.07.2021,15.07.2021,8890629
0373100007821000003,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100007821000003,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Услуги по внедрению системы электронного документооборота на базе платформы ""Директум""","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ НАУЧНО-ИССЛЕДОВАТЕЛЬСКОЕ УЧРЕЖДЕНИЕ ""ИНСТИТУТ ЗАКОНОДАТЕЛЬСТВА И СРАВНИТЕЛЬНОГО ПРАВОВЕДЕНИЯ ПРИ ПРАВИТЕЛЬСТВЕ РОССИЙСКОЙ ФЕДЕРАЦИИ""",/epz/organization/view/info.html?organizationId=623912,"1 180 000,00 ₽",13.07.2021,22.07.2021,21.07.2021,8890629
0573100018021000006,/epz/order/notice/ea44/view/common-info.html?regNumber=0573100018021000006,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Поставка мультимедийного и периферийного  оборудования для Ситуационного центра Отраслевого центра Государственной системы обнаружения, предупреждения и ликвидации последствий компьютерных атак с сопутствующими работами","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ МЕЖОТРАСЛЕВОЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ИНТЕГРАЛ""",/epz/organization/view/info.html?organizationId=1374880,"4 245 202,70 ₽",21.07.2021,03.08.2021,03.08.2021,8890629
0173100001521000049,/epz/order/notice/ok504/view/common-info.html?regNumber=0173100001521000049,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Выполнение специальных работ по защите информации на объектах информатизации ФТС России,ФЕДЕРАЛЬНАЯ ТАМОЖЕННАЯ СЛУЖБА,/epz/organization/view/info.html?organizationId=669405,"35 000 000,00 ₽",27.07.2021,26.08.2021,18.08.2021,8890629
0318200017521000126,/epz/order/notice/ea44/view/common-info.html?regNumber=0318200017521000126,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по автоматизации учета закупок на адаптированном программном модуле ""1С.Закупки. Дополнение к ""1С:Бухгалтерии государственного учреждения 8"" для редакции 2""",ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО ЭКСПЛУАТАЦИИ И СОДЕРЖАНИЮ АДМИНИСТРАТИВНЫХ ЗДАНИЙ АДМИНИСТРАЦИИ КРАСНОДАРСКОГО КРАЯ,/epz/organization/view/info.html?organizationId=704853,"598 000,00 ₽",23.08.2021,09.09.2021,01.09.2021,8890629
0306300054821000057,/epz/order/notice/ea44/view/common-info.html?regNumber=0306300054821000057,Определение поставщика отменено,"44-ФЗ
                                   Электронный аукцион",поставка сертификата на оказание услуг технической поддержки ПАК ViPNet Coordinator HW 1000 и ПК ViPNet Client,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3""",/epz/organization/view/info.html?organizationId=829326,"213 400,94 ₽",24.08.2021,26.08.2021,01.09.2021,8890629
0173200001421001242,/epz/order/notice/ok504/view/common-info.html?regNumber=0173200001421001242,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по тиражированию и консультационной поддержке программно-технического решения на базе программного обеспечения «Система проектного управления информатизацией города Москвы (СПУ)» для целей управления субсидиями и договорами Департамента предпринимательства и инновационного развития города Москвы (2-я очередь),ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ,/epz/organization/view/info.html?organizationId=618213,"72 472 039,36 ₽",30.08.2021,05.10.2021,21.09.2021,8890629
0306300054821000059,/epz/order/notice/ea44/view/common-info.html?regNumber=0306300054821000059,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",поставка сертификата на оказание услуг технической поддержки ПАК ViPNet Coordinator HW 1000 и ПК ViPNet Client,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3""",/epz/organization/view/info.html?organizationId=829326,"231 606,33 ₽",30.08.2021,09.09.2021,07.09.2021,8890629
0306300034421000239,/epz/order/notice/ea44/view/common-info.html?regNumber=0306300034421000239,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Поставка сертификата активизации сервиса совместимой технической поддержки продуктов  VipNet (ПО VipNet Coordinator),"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ  ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""СОРТАВАЛЬСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",/epz/organization/view/info.html?organizationId=703884,"226 298,67 ₽",03.09.2021,23.09.2021,20.09.2021,8890629
0379400000321000032,/epz/order/notice/ea44/view/common-info.html?regNumber=0379400000321000032,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Компьютерное оборудование, комплектующие к нему, программное обеспечение","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАРАЧАЕВО-ЧЕРКЕССКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ У.Д. АЛИЕВА""",/epz/organization/view/info.html?organizationId=2196493,"995 765,00 ₽",04.09.2021,15.09.2021,13.09.2021,8890629
0379400000321000033,/epz/order/notice/ea44/view/common-info.html?regNumber=0379400000321000033,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Компьютерное оборудование, комплектующие к нему, программное обеспечение","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАРАЧАЕВО-ЧЕРКЕССКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ У.Д. АЛИЕВА""",/epz/organization/view/info.html?organizationId=2196493,"1 966 209,73 ₽",04.09.2021,15.09.2021,13.09.2021,8890629
0125200002021000045,/epz/order/notice/ea44/view/common-info.html?regNumber=0125200002021000045,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг  по консультационно-технологическому сопровождению комплекса программных продуктов ""1-С: Бухгалтерия государственного учреждения 8"" и ""1-С: Зарплата и кадры государственного учреждения 8"" в 2022 году.",ДУМА АСТРАХАНСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=723733,"220 000,00 ₽",06.09.2021,15.09.2021,14.09.2021,8890629
0142200001321020192,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321020192,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуги по предоставлению прав использования программы для ЭВМ, предназначенной для развития функциональных возможностей государственной информационной системы Самарской области «Портал государственных и муниципальных услуг», и услуги по внедрению программного обеспечения",ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"2 500 000,00 ₽",07.09.2021,16.09.2021,15.09.2021,8890629
0373100031221000174,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100031221000174,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание  услуг по подтверждению соответствия системы обеспечения безопасности информации в Центральном клиническом госпитале ФТС России требованиям законодательства Российской Федерации,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ ФТС РОССИИ""",/epz/organization/view/info.html?organizationId=666253,"2 700 850,00 ₽",09.09.2021,28.09.2021,21.09.2021,8890629
0142200001321020418,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321020418,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по модернизации автоматизированной информационной системы для автоматизации административно-финансового учета бюджетного учреждения «ИМЦ: Комплексная автоматизация бюджетного учреждения» для Государственного бюджетного учреждения здравоохранения Самарской области «Самарская городская станция скорой медицинской помощи»,ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"1 312 600,00 ₽",10.09.2021,23.09.2021,22.09.2021,8890629
0373200086721001179,/epz/order/notice/zk20/view/common-info.html?regNumber=0373200086721001179,Определение поставщика завершено,"44-ФЗ
                                   Запрос котировок в электронной форме",Оказание услуг по обновлению и информационному обслуживанию программного комплекса «Единые сметные нормативы» в 2021 году для нужд ГКУ «Дирекция ЖКХиБ ЮАО»,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ЗАКАЗЧИКА ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА ЮЖНОГО АДМИНИСТРАТИВНОГО ОКРУГА""",/epz/organization/view/info.html?organizationId=658716,"208 800,00 ₽",20.09.2021,28.09.2021,27.09.2021,8890629
0171200001921002289,/epz/order/notice/ea44/view/common-info.html?regNumber=0171200001921002289,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание услуг по расширению и модификации лабораторной информационной системы, по приобретению неисключительного права на использование программного обеспечения Акросс Клиническая Лаборатория (АКЛ) модуль «Бактериология» для лаборатории 3-го уровня, осуществляющей диагностику инфекционных заболеваний",ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯРОСЛАВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=779985,"3 155 000,00 ₽",01.10.2021,13.10.2021,12.10.2021,8890629
0142200001321022336,/epz/order/notice/ea44/view/common-info.html?regNumber=0142200001321022336,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуги по предоставлению прав использования программы для ЭВМ платформы управления и реагирования на инциденты информационной безопасности и услуги по внедрению программного обеспечения,ГЛАВНОЕ  УПРАВЛЕНИЕ  ОРГАНИЗАЦИИ  ТОРГОВ  САМАРСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=639438,"9 350 000,00 ₽",06.10.2021,18.10.2021,15.10.2021,8890629
0124200000621006323,/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000621006323,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Работы по интеграции стационарных комплексов фотовидеофиксации нарушений ПДД РФ в специальное программное обеспечение «Паутина» (53 штуки),КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=658948,"2 855 075,00 ₽",07.10.2021,15.10.2021,15.10.2021,8890629
0124200000621006324,/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000621006324,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Работы по интеграции стационарных комплексов фотовидеофиксации нарушений ПДД РФ в специальное программное обеспечение «Паутина» (8 штук),КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=658948,"580 000,00 ₽",07.10.2021,15.10.2021,15.10.2021,8890629
0335200014921003605,/epz/order/notice/ea44/view/common-info.html?regNumber=0335200014921003605,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Оказание услуг по подготовке в 2021 году системы автоматизации делопроизводства и электронного документооборота «Дело» к эксплуатации,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""",/epz/organization/view/info.html?organizationId=1350682,"12 215 084,00 ₽",12.10.2021,22.10.2021,20.10.2021,8890629
0373100044921000012,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100044921000012,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Развитие системы «Программно-техническая инфраструктура» для нужд ФКУ «Узел связи и автоматизации Федерального дорожного агентства»,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""",/epz/organization/view/info.html?organizationId=782277,"8 566 322,70 ₽",14.10.2021,22.10.2021,22.10.2021,8890629
0373100044921000013,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100044921000013,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Развитие системы «Программно-техническая инфраструктура» в федеральных казенных учреждениях, подведомственных Федеральному дорожному агентству, в части поставки, установки и настройки серверного оборудования Корпоративной информационной системы управления Федерального дорожного агентства»","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""",/epz/organization/view/info.html?organizationId=782277,"46 405 694,50 ₽",14.10.2021,22.10.2021,22.10.2021,8890629
0373100044921000014,/epz/order/notice/ea44/view/common-info.html?regNumber=0373100044921000014,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Эксплуатация системы «Программно-техническая инфраструктура» в ФКУ «Росдоринформсвязь»,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""",/epz/organization/view/info.html?organizationId=782277,"10 164 500,00 ₽",14.10.2021,22.10.2021,22.10.2021,8890629
0369200037921000022,/epz/order/notice/ea44/view/common-info.html?regNumber=0369200037921000022,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию автоматизированной системы фото-видеофиксации нарушений правил дорожного движения в рамках развития аппаратно-программного комплекса «Безопасный регион» в городе Челябинске (обновление специального технического средства «Автопатруль»),"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧЕЛЯБИНСКОЙ ОБЛАСТИ ""ЦЕНТР ОБРАБОТКИ ВЫЗОВОВ СИСТЕМЫ 112 - БЕЗОПАСНЫЙ РЕГИОН""",/epz/organization/view/info.html?organizationId=2027059,"8 800 000,00 ₽",21.10.2021,29.10.2021,29.10.2021,8890629
0369200037921000024,/epz/order/notice/ea44/view/common-info.html?regNumber=0369200037921000024,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","оказание услуг по установке, внедрению и гарантийному обслуживанию автоматизированной системы мониторинга Cистемы- 112 Челябинской области.","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧЕЛЯБИНСКОЙ ОБЛАСТИ ""ЦЕНТР ОБРАБОТКИ ВЫЗОВОВ СИСТЕМЫ 112 - БЕЗОПАСНЫЙ РЕГИОН""",/epz/organization/view/info.html?organizationId=2027059,"1 400 000,00 ₽",21.10.2021,03.11.2021,29.10.2021,8890629
0373200018121000120,/epz/order/notice/ea44/view/common-info.html?regNumber=0373200018121000120,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Электронный аукцион на право заключения  контракта на оказание услуг по методологической и консультационной поддержке складского учета с использованием программного продукта «Парус 8-Бюджет», Модуль «Централизованное материально-техническое снабжение» в системе СКУУ ЕМИАС в ГБУЗ «Туберкулезная  больница им. А. E. Рабухина Департамента здравоохранения города Москвы» в 2021 году.","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ ""ТУБЕРКУЛЕЗНАЯ БОЛЬНИЦА ИМЕНИ А.Е.РАБУХИНА ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ""",/epz/organization/view/info.html?organizationId=634878,"428 500,00 ₽",25.10.2021,15.11.2021,10.11.2021,8890629
0369200037921000025,/epz/order/notice/ea44/view/common-info.html?regNumber=0369200037921000025,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию автоматизированной системы фото-видеофиксации нарушений правил дорожного движения в рамках развития аппаратно-программного комплекса «Безопасный регион» в городе Челябинске (обновление специального технического средства «Азимут»),"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧЕЛЯБИНСКОЙ ОБЛАСТИ ""ЦЕНТР ОБРАБОТКИ ВЫЗОВОВ СИСТЕМЫ 112 - БЕЗОПАСНЫЙ РЕГИОН""",/epz/organization/view/info.html?organizationId=2027059,"2 940 000,00 ₽",26.10.2021,03.11.2021,03.11.2021,8890629
0369200037921000026,/epz/order/notice/ea44/view/common-info.html?regNumber=0369200037921000026,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Выполнение работ по развитию автоматизированной системы фото-видеофиксации нарушений правил дорожного движения в рамках развития аппаратно-программного комплекса «Безопасный регион» в г. Челябинске и г. Златоусте (обновление специального технического средства «Автодория»),"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧЕЛЯБИНСКОЙ ОБЛАСТИ ""ЦЕНТР ОБРАБОТКИ ВЫЗОВОВ СИСТЕМЫ 112 - БЕЗОПАСНЫЙ РЕГИОН""",/epz/organization/view/info.html?organizationId=2027059,"10 800 000,00 ₽",26.10.2021,03.11.2021,03.11.2021,8890629
0158200001321001181,/epz/order/notice/ea44/view/common-info.html?regNumber=0158200001321001181,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Создание единого цифрового контура в здравоохранении на основе единой государственной информационной системы в сфере здравоохранения (ЕГИСЗ) (Ростовская область). Услуги по внедрению программного обеспечения автоматизации работы радиологической службы Ростовской области с подключением цифрового диагностического оборудования,МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РОСТОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=678801,"66 280 000,00 ₽",27.10.2021,11.11.2021,09.11.2021,8890629
